#    Comput. Expt.   N  Reaction
   0  -0.675  -0.718  7 "Cr2O3 + 0.5 Cu2O + 0.25 O2 -> Cr2CuO4"
   1  -2.842  -1.952  7 "0.6667 Cr3O4 + 0.5 Cu2O + 0.4167 O2 -> Cr2CuO4"
   2  -2.085  -1.522  7 "0.3491 Cr2O3 + 0.434 Cr3O4 + 0.5 Cu2O + 0.3585 O2 -> Cr2CuO4"
   3  -0.732  -0.593  7 "0.7857 Cr2O3 + 0.4286 CrO2 + 0.5 Cu2O + 0.1429 O2 -> Cr2CuO4"
   4  -0.438  -0.538  7 "Cr2O3 + 0.381 Cu2O + 0.2381 CuO + 0.1905 O2 -> Cr2CuO4"
   5  -2.561  -1.684  7 "0.5682 Cr3O4 + 0.2955 CrO2 + 0.5 Cu2O + 0.3182 O2 -> Cr2CuO4"
   6  -2.574  -1.748  7 "0.6667 Cr3O4 + 0.3651 Cu2O + 0.2698 CuO + 0.3492 O2 -> Cr2CuO4"
   7  -1.963  -1.369  7 "0.3065 Cr2O3 + 0.3871 Cr3O4 + 0.2258 CrO2 + 0.5 Cu2O + 0.2903 O2 -> Cr2CuO4"
   8  -1.844  -1.335  7 "0.3417 Cr2O3 + 0.4388 Cr3O4 + 0.3705 Cu2O + 0.259 CuO + 0.295 O2 -> Cr2CuO4"
   9  -0.513  -0.431  7 "0.7909 Cr2O3 + 0.4182 CrO2 + 0.3909 Cu2O + 0.2182 CuO + 0.09091 O2 -> Cr2CuO4"
  10  -2.327  -1.509  7 "0.5739 Cr3O4 + 0.2783 CrO2 + 0.3739 Cu2O + 0.2522 CuO + 0.2609 O2 -> Cr2CuO4"
  11  -1.741  -1.201  7 "0.3025 Cr2O3 + 0.3951 Cr3O4 + 0.2099 CrO2 + 0.3765 Cu2O + 0.2469 CuO + 0.2346 O2 -> Cr2CuO4"
  12  -0.565  -0.580  4 "0.5 Cu2O + 0.3333 Fe3O4 + 0.08333 O2 -> FeCuO2"
  13  -1.695  -1.624  4 "0.5 Cu2O + FeO + 0.25 O2 -> FeCuO2"
  14  -0.360  -0.423  4 "0.3968 Cu2O + 0.2063 CuO + 0.3333 Fe3O4 + 0.03175 O2 -> FeCuO2"
  15  -1.459  -1.444  4 "0.381 Cu2O + 0.2381 CuO + FeO + 0.1905 O2 -> FeCuO2"
  16  -0.348  -0.449  4 "0.5 Cu2O + 0.1604 Fe2O3 + 0.2264 Fe3O4 + 0.0566 O2 -> FeCuO2"
  17  -0.232  -0.449  4 "0.5 Cu2O + 0.4048 Fe2O3 + 0.1905 FeO + 0.04762 O2 -> FeCuO2"
  18  -0.661  -0.669  4 "0.5 Cu2O + 0.3049 Fe3O4 + 0.08537 FeO + 0.09756 O2 -> FeCuO2"
  19  -0.155  -0.301  4 "0.3993 Cu2O + 0.2014 CuO + 0.1547 Fe2O3 + 0.2302 Fe3O4 + 0.007194 O2 -> FeCuO2"
  20  -7.258  -7.710 28 "3 Cu2O + CuO + Fe2O3 + 5 FeO + O2 -> 7 FeCuO2"
  21  -0.462  -0.518  4 "0.3953 Cu2O + 0.2093 CuO + 0.3023 Fe3O4 + 0.09302 FeO + 0.04651 O2 -> FeCuO2"
  22  -0.425  -0.517  4 "0.5 Cu2O + 0.1525 Fe2O3 + 0.2119 Fe3O4 + 0.05932 FeO + 0.0678 O2 -> FeCuO2"
  23  -0.242  -0.378  4 "0.3981 Cu2O + 0.2039 CuO + 0.1456 Fe2O3 + 0.2136 Fe3O4 + 0.06796 FeO + 0.01942 O2 -> FeCuO2"
