#    Comput. Expt.   N  Reaction
   0  -4.190  -3.681  5 "2 VO + 0.5 O2 -> V2O3"
   1 -13.407 -11.286 25 "V2O5 + 8 VO + O2 -> 5 V2O3"
   2  -9.164  -8.117 20 "V3O5 + 5 VO + O2 -> 4 V2O3"
   3  -9.366  -8.094 15 "5 VO + VO2 + O2 -> 3 V2O3"
   4 -14.191 -12.041 35 "V2O5 + V3O5 + 9 VO + O2 -> 7 V2O3"
   5 -14.393 -12.018 30 "V2O5 + 9 VO + VO2 + O2 -> 6 V2O3"
   6 -10.151  -8.849 25 "V3O5 + 6 VO + VO2 + O2 -> 5 V2O3"
   7 -15.178 -12.772 40 "V2O5 + V3O5 + 10 VO + VO2 + O2 -> 8 V2O3"
   8  -7.542  -7.120  7 "2 VO + 1.5 O2 -> V2O5"
   9  -3.751  -3.789  7 "0.9048 V2O3 + 0.1905 VO + 1.048 O2 -> V2O5"
  10  -7.489  -7.632 14 "V3O5 + VO + 2 O2 -> 2 V2O5"
  11  -3.627  -3.515  7 "0.7778 VO + 1.222 VO2 + 0.8889 O2 -> V2O5"
  12 -10.842 -11.071 21 "V2O3 + V3O5 + VO + 3 O2 -> 3 V2O5"
  13  -2.969  -3.027  7 "0.6667 V2O3 + 0.1111 VO + 0.5556 VO2 + 0.8889 O2 -> V2O5"
  14  -8.057  -8.242 17 "V3O5 + VO + VO2 + 2.25 O2 -> 2.5 V2O5"
  15 -11.409 -11.681 24 "V2O3 + V3O5 + VO + VO2 + 3.25 O2 -> 3.5 V2O5"
  16  -7.595  -6.608  8 "3 VO + O2 -> V3O5"
  17  -2.408  -2.050  8 "1.238 V2O3 + 0.5238 VO + 0.381 O2 -> V3O5"
  18 -11.445  -9.400 20 "V2O5 + 5.5 VO + O2 -> 2.5 V3O5"
  19  -2.612  -2.019  8 "1.444 VO + 1.556 VO2 + 0.2222 O2 -> V3O5"
  20 -11.053  -9.023 24 "V2O3 + V2O5 + 5 VO + O2 -> 3 V3O5"
  21  -1.626  -1.288  8 "V2O3 + 0.4444 VO + 0.5556 VO2 + 0.2222 O2 -> V3O5"
  22 -12.039  -9.754 24 "V2O5 + 6 VO + VO2 + O2 -> 3 V3O5"
  23 -11.647  -9.377 28 "V2O3 + V2O5 + 5.5 VO + VO2 + O2 -> 3.5 V3O5"
  24  -3.203  -2.950  3 "VO + 0.5 O2 -> VO2"
  25  -1.408  -1.372  3 "0.4286 V2O3 + 0.1429 VO + 0.2857 O2 -> VO2"
  26  -8.474  -7.629 15 "V2O5 + 3 VO + O2 -> 5 VO2"
  27  -0.787  -0.847  3 "0.3182 V3O5 + 0.04545 VO + 0.1818 O2 -> VO2"
  28  -0.500  -0.455  3 "0.2097 V2O3 + 0.2419 V2O5 + 0.09677 VO + 0.03226 O2 -> VO2"
  29  -0.825  -0.876  3 "0.129 V2O3 + 0.2419 V3O5 + 0.01613 VO + 0.1935 O2 -> VO2"
  30  -0.384  -0.402  3 "0.1702 V2O5 + 0.2021 V3O5 + 0.05319 VO + 0.04255 O2 -> VO2"
  31  -0.445  -0.460  3 "0.09375 V2O3 + 0.1562 V2O5 + 0.1562 V3O5 + 0.03125 VO + 0.0625 O2 -> VO2"
