#    Comput. Expt.   N  Reaction
   0  -1.828  -1.405  7 "CoO + 0.3208 Cr2O3 + 0.4528 Cr3O4 + 0.1132 O2 -> Cr2CoO4"
   1 -20.796 -14.931 70 "Co3O4 + 7 CoO + Cr2O3 + 6 Cr3O4 + O2 -> 10 Cr2CoO4"
   2  -1.739  -1.296  7 "CoO + 0.2903 Cr2O3 + 0.4194 Cr3O4 + 0.1613 CrO2 + 0.06452 O2 -> Cr2CoO4"
   3 -24.883 -17.623 84 "Co3O4 + 9 CoO + Cr2O3 + 7 Cr3O4 + CrO2 + O2 -> 12 Cr2CoO4"
   4  -1.684  -1.198  7 "0.3208 Cr2O3 + 0.4528 Cr3O4 + FeO + 0.1132 O2 -> Cr2FeO4"
   5  -1.594  -1.089  7 "0.2903 Cr2O3 + 0.4194 Cr3O4 + 0.1613 CrO2 + FeO + 0.06452 O2 -> Cr2FeO4"
   6 -18.015 -11.800 70 "Cr2O3 + 6 Cr3O4 + Fe2O3 + 8 FeO + O2 -> 10 Cr2FeO4"
   7 -18.239 -11.570 70 "Cr2O3 + 6 Cr3O4 + Fe3O4 + 7 FeO + O2 -> 10 Cr2FeO4"
   8 -21.813 -14.079 84 "Cr2O3 + 7 Cr3O4 + CrO2 + Fe2O3 + 10 FeO + O2 -> 12 Cr2FeO4"
   9 -22.038 -13.849 84 "Cr2O3 + 7 Cr3O4 + CrO2 + Fe3O4 + 9 FeO + O2 -> 12 Cr2FeO4"
  10 -21.762 -13.448 91 "Cr2O3 + 8 Cr3O4 + Fe2O3 + Fe3O4 + 8 FeO + O2 -> 13 Cr2FeO4"
  11 -25.560 -15.727 105 "Cr2O3 + 9 Cr3O4 + CrO2 + Fe2O3 + Fe3O4 + 10 FeO + O2 -> 15 Cr2FeO4"
  12  -1.093  -0.800  7 "0.3208 Cr2O3 + 0.4528 Cr3O4 + NiO + 0.1132 O2 -> Cr2NiO4"
  13  -1.003  -0.691  7 "0.2903 Cr2O3 + 0.4194 Cr3O4 + 0.1613 CrO2 + NiO + 0.06452 O2 -> Cr2NiO4"
  14  -0.680  -0.718  7 "Cr2O3 + 0.5 Cu2O + 0.25 O2 -> Cr2CuO4"
  15  -2.095  -1.522  7 "0.3491 Cr2O3 + 0.434 Cr3O4 + 0.5 Cu2O + 0.3585 O2 -> Cr2CuO4"
  16  -1.162  -0.800  7 "0.3208 Cr2O3 + 0.4528 Cr3O4 + CuO + 0.1132 O2 -> Cr2CuO4"
  17  -0.733  -0.593  7 "0.7857 Cr2O3 + 0.4286 CrO2 + 0.5 Cu2O + 0.1429 O2 -> Cr2CuO4"
  18  -0.443  -0.538  7 "Cr2O3 + 0.381 Cu2O + 0.2381 CuO + 0.1905 O2 -> Cr2CuO4"
  19  -1.970  -1.369  7 "0.3065 Cr2O3 + 0.3871 Cr3O4 + 0.2258 CrO2 + 0.5 Cu2O + 0.2903 O2 -> Cr2CuO4"
  20  -1.073  -0.691  7 "0.2903 Cr2O3 + 0.4194 Cr3O4 + 0.1613 CrO2 + CuO + 0.06452 O2 -> Cr2CuO4"
  21  -1.853  -1.335  7 "0.3417 Cr2O3 + 0.4388 Cr3O4 + 0.3705 Cu2O + 0.259 CuO + 0.295 O2 -> Cr2CuO4"
  22  -0.514  -0.431  7 "0.7909 Cr2O3 + 0.4182 CrO2 + 0.3909 Cu2O + 0.2182 CuO + 0.09091 O2 -> Cr2CuO4"
  23  -1.748  -1.201  7 "0.3025 Cr2O3 + 0.3951 Cr3O4 + 0.2099 CrO2 + 0.3765 Cu2O + 0.2469 CuO + 0.2346 O2 -> Cr2CuO4"
